,Date,Open,High,Low,Close,Volume,Trading Value,index,Date_1305,Close_1305,diff_1305,Date_1309,Close_1309,diff_1309,Date_1322,Close_1322,diff_1322,Date_1326,Close_1326,diff_1326,Date_1343,Close_1343,diff_1343,Date_1543,Close_1543,diff_1543,Date_1551,Close_1551,diff_1551
81,2018-05-08,5520,5540,5460,5480,562300,5480,81,2018-05-08,1878,0.005353319057815886,2018-05-08,33250,-0.0015015015015015232,2018-05-10,5900.0,-0.010067114093959773,2018-05-08,13550,-0.0029433406916851146,2018-05-08,1845,0.00874794969928927,2018-05-09,32350.0,0.0031007751937983663,2018-05-08,5090,-0.0019607843137254832
82,2018-05-09,5500,5640,5490,5600,513200,5600,82,2018-05-09,1868,-0.0032017075773745907,2018-05-09,33300,0.0,2018-05-11,5960.0,0.011884550084889645,2018-05-09,13590,-0.006578947368421018,2018-05-09,1829,-0.00651819663226505,2018-05-10,32250.0,-0.019756838905775065,2018-05-09,5100,0.0019646365422396617
83,2018-05-10,5580,5620,5550,5600,297700,5600,83,2018-05-10,1874,-0.010036978341257274,2018-05-10,33300,-0.004484304932735439,2018-05-14,5890.0,0.0034071550255536653,2018-05-10,13680,0.005143277002204183,2018-05-10,1841,-0.0021680216802167918,2018-05-11,32900.0,0.006116207951070374,2018-05-10,5090,0.011928429423459175
84,2018-05-11,5610,5740,5610,5730,381300,5730,84,2018-05-11,1893,-0.005254860746190193,2018-05-11,33450,-0.0014925373134327957,2018-05-15,5870.0,0.0,2018-05-11,13610,-0.0014673514306676738,2018-05-11,1845,0.0,2018-05-14,32700.0,-0.0015267175572518665,2018-05-11,5030,0.0
85,2018-05-14,5720,5770,5660,5760,346400,5760,85,2018-05-14,1903,-0.0005252100840336116,2018-05-14,33500,0.004497751124437732,2018-05-16,5870.0,-0.013445378151260456,2018-05-14,13630,-0.002926115581565525,2018-05-14,1845,0.0016286644951140072,2018-05-15,32750.0,0.006144393241167334,2018-05-14,5030,0.00700700700700696
86,2018-05-15,5700,5710,5640,5660,462500,5660,86,2018-05-15,1904,0.0031612223393044925,2018-05-15,33350,0.0,2018-05-17,5950.0,0.01018675721561979,2018-05-15,13670,0.00146520146520146,2018-05-15,1842,0.006557377049180246,2018-05-16,32550.0,-0.010638297872340385,2018-05-15,4995,0.0060422960725075026
87,2018-05-16,5600,5610,5520,5530,629000,5530,87,2018-05-16,1898,-0.004719454640797038,2018-05-16,33350,0.004518072289156683,2018-05-18,5890.0,0.0,2018-05-16,13650,0.010362694300518172,2018-05-16,1830,-0.007053716766142193,2018-05-17,32900.0,0.0,2018-05-16,4965,0.010172939979654183
88,2018-05-17,5580,5580,5500,5560,412900,5560,88,2018-05-17,1907,-0.0036572622779519337,2018-05-17,33200,-0.004497751124437732,2018-05-21,5890.0,-0.011744966442952975,2018-05-17,13510,-0.0022156573116691725,2018-05-17,1843,-0.004859611231101457,2018-05-18,32900.0,0.015432098765432167,2018-05-17,4915,-0.0020304568527919065
89,2018-05-18,5520,5540,5460,5480,550400,5480,89,2018-05-18,1914,0.000522739153162588,2018-05-18,33350,-0.013313609467455634,2018-05-22,5960.0,0.013605442176870763,2018-05-18,13540,-0.002945508100147265,2018-05-18,1852,0.0005402485143166658,2018-05-21,32400.0,-0.018181818181818188,2018-05-18,4925,0.0
90,2018-05-21,5500,5580,5480,5500,591500,5500,90,2018-05-21,1913,0.0015706806282722585,2018-05-21,33800,0.007451564828613977,2018-05-23,5880.0,0.0017035775127767216,2018-05-21,13580,0.005181347150259086,2018-05-21,1851,0.0,2018-05-22,33000.0,0.004566210045662045,2018-05-21,4925,-0.0020263424518743856
91,2018-05-22,5510,5550,5480,5510,550800,5510,91,2018-05-22,1910,0.0079155672823219,2018-05-22,33550,0.010542168674698704,2018-05-24,5870.0,0.00859106529209619,2018-05-22,13510,0.0,2018-05-22,1851,-0.0021563342318059453,2018-05-23,32850.0,0.0076687116564417845,2018-05-22,4935,0.005091649694501044
92,2018-05-23,5430,5470,5380,5420,777900,5420,92,2018-05-23,1895,0.011205976520811012,2018-05-23,33200,0.0030211480362538623,2018-05-25,5820.0,-0.02020202020202022,2018-05-23,13510,0.005956813104988745,2018-05-23,1855,0.0,2018-05-24,32600.0,0.0046224961479199855,2018-05-23,4910,-0.002032520325203291
93,2018-05-24,5420,5480,5360,5380,644400,5380,93,2018-05-24,1874,0.0032119914346895317,2018-05-24,33100,0.015337423312883347,2018-05-28,5940.0,0.0,2018-05-24,13430,0.0007451564828613311,2018-05-24,1855,-0.0005387931034482873,2018-05-25,32450.0,0.0030911901081915882,2018-05-24,4920,0.0010172939979653517
94,2018-05-25,5380,5500,5350,5450,622900,5450,94,2018-05-25,1868,0.0005356186395286677,2018-05-25,32600,-0.01807228915662651,2018-05-29,5940.0,0.0050761421319796,2018-05-25,13420,-0.007396449704141994,2018-05-25,1856,0.004872766648619464,2018-05-28,32350.0,0.0,2018-05-25,4915,0.003061224489795844
95,2018-05-28,5430,5530,5410,5440,431200,5440,95,2018-05-28,1867,0.0037634408602149616,2018-05-28,33200,0.021538461538461506,2018-05-30,5910.0,0.00339558573853993,2018-05-28,13520,0.002223869532987477,2018-05-28,1847,-0.003775620280474623,2018-05-29,32350.0,0.0,2018-05-28,4900,0.004098360655737654
96,2018-05-29,5450,5470,5400,5430,454400,5430,96,2018-05-29,1860,0.016393442622950838,2018-05-29,32500,0.010886469673405896,2018-05-31,5890.0,-0.008417508417508435,2018-05-29,13490,0.007468259895444307,2018-05-29,1854,0.001079913606911509,2018-05-30,32350.0,0.0,2018-05-29,4880,0.01349948078920038
97,2018-05-30,5420,5430,5340,5410,659700,5410,97,2018-05-30,1830,-0.007592190889370909,2018-05-30,32150,-0.004643962848297267,2018-06-01,5940.0,-0.001680672268907557,2018-05-30,13390,-0.001491424310216205,2018-05-30,1852,0.003250270855904569,2018-05-31,32350.0,0.001547987616099089,2018-05-30,4815,-0.006191950464396245
98,2018-05-31,5480,5520,5410,5480,2433600,5480,98,2018-05-31,1844,-0.0005420054200542257,2018-05-31,32300,0.0,2018-06-04,5950.0,0.015358361774743923,2018-05-31,13410,-0.005930318754633013,2018-05-31,1846,0.007092198581560183,2018-06-01,32300.0,-0.027108433734939763,2018-05-31,4845,0.008324661810613865
99,2018-06-01,5480,5560,5450,5490,557400,5490,99,2018-06-01,1845,-0.014949279231179946,2018-06-01,32300,-0.018237082066869248,2018-06-05,5860.0,-0.005093378607809895,2018-06-01,13490,0.0029739776951673846,2018-06-01,1833,-0.008116883116883078,2018-06-04,33200.0,0.0030211480362538623,2018-06-01,4805,-0.006204756980351611
100,2018-06-04,5620,5640,5580,5620,448700,5620,100,2018-06-04,1873,0.0,2018-06-04,32900,-0.00303030303030305,2018-06-06,5890.0,0.005119453924914641,2018-06-04,13450,0.0014892032762472418,2018-06-04,1848,-0.004846526655896577,2018-06-05,33100.0,0.0,2018-06-04,4835,0.013626834381551323
101,2018-06-05,5660,5700,5600,5680,567900,5680,101,2018-06-05,1873,-0.0015991471215351938,2018-06-05,33000,-0.0060240963855421326,2018-06-07,5860.0,-0.0017035775127768327,2018-06-05,13430,0.001491424310216205,2018-06-05,1857,0.0021586616297895045,2018-06-06,33100.0,-0.020710059171597628,2018-06-05,4770,0.010593220338983134
102,2018-06-06,5660,5660,5580,5620,531300,5620,102,2018-06-06,1876,-0.006355932203389814,2018-06-06,33200,-0.0030030030030030463,2018-06-08,5870.0,-0.005084745762711895,2018-06-06,13410,-0.007401924500370138,2018-06-06,1853,0.0005399568034556435,2018-06-07,33800.0,0.005952380952380931,2018-06-06,4720,-0.020746887966805017
103,2018-06-07,5660,5680,5600,5610,571100,5610,103,2018-06-07,1888,0.0047897817988291624,2018-06-07,33300,0.01062215477996964,2018-06-12,5900.0,0.001697792869269854,2018-06-07,13510,0.0029695619896066283,2018-06-07,1852,0.0005402485143166658,2018-06-08,33600.0,0.004484304932735439,2018-06-07,4820,-0.0020703933747412417
104,2018-06-08,5610,5730,5610,5690,502500,5690,104,2018-06-08,1879,-0.002653927813163537,2018-06-08,32950,-0.0015151515151514694,2018-06-13,5890.0,0.005119453924914641,2018-06-08,13470,-0.002960769800148033,2018-06-08,1851,0.0010816657652785722,2018-06-11,33450.0,-0.010355029585798814,2018-06-08,4830,-0.0020661157024793875
105,2018-06-11,5720,5760,5680,5690,378200,5690,105,2018-06-11,1884,-0.004754358161648153,2018-06-11,33000,-0.009009009009009028,2018-06-14,5860.0,0.02626970227670755,2018-06-11,13510,-0.002952029520295163,2018-06-11,1849,-0.0037715517241379004,2018-06-12,33800.0,-0.002949852507374673,2018-06-11,4840,-0.007179487179487132
106,2018-06-12,5720,5760,5660,5720,335700,5720,106,2018-06-12,1893,-0.0036842105263157343,2018-06-12,33300,0.003012048192771122,2018-06-15,5710.0,-0.010398613518197597,2018-06-12,13550,-0.0029433406916851146,2018-06-12,1856,0.00324324324324321,2018-06-13,33900.0,0.001477104874446189,2018-06-12,4875,-0.011156186612576113
107,2018-06-13,5750,5780,5680,5680,346800,5680,107,2018-06-13,1900,0.009564293304994642,2018-06-13,33200,0.010654490106544845,2018-06-18,5770.0,0.01763668430335108,2018-06-13,13590,0.0044345898004434225,2018-06-13,1850,0.0005408328826392861,2018-06-14,33850.0,0.010447761194029903,2018-06-13,4930,0.0050968399592252744
108,2018-06-14,5740,5760,5680,5680,444100,5680,108,2018-06-14,1882,-0.0031779661016949623,2018-06-14,32850,-0.004545454545454519,2018-06-19,5670.0,-0.00874125874125875,2018-06-14,13530,-0.008064516129032251,2018-06-14,1849,-0.005913978494623606,2018-06-15,33500.0,0.010558069381598756,2018-06-14,4905,0.006153846153846176
109,2018-06-15,5700,5750,5680,5740,482900,5740,109,2018-06-15,1888,0.01016586409844833,2018-06-15,33000,0.007633587786259444,2018-06-20,5720.0,0.007042253521126751,2018-06-15,13640,0.014126394052044633,2018-06-15,1860,0.0010764262648008671,2018-06-18,33150.0,0.0075987841945288626,2018-06-15,4875,0.013513513513513598
110,2018-06-18,5680,5770,5680,5750,322800,5750,110,2018-06-18,1869,0.014657980456026065,2018-06-18,32750,0.017080745341614856,2018-06-21,5680.0,0.0,2018-06-18,13450,0.006736526946107713,2018-06-18,1858,0.003781739600215994,2018-06-19,32900.0,0.013867488443759735,2018-06-18,4810,0.015839493136219573
111,2018-06-19,5710,5740,5620,5650,418100,5650,111,2018-06-19,1842,-0.00432432432432428,2018-06-19,32200,0.0015552099533437946,2018-06-22,5680.0,-0.005253940455341555,2018-06-19,13360,-0.006691449814126393,2018-06-19,1851,0.000540540540540535,2018-06-20,32450.0,0.0030911901081915882,2018-06-19,4735,-0.011482254697286032
112,2018-06-20,5640,5680,5560,5650,620200,5650,112,2018-06-20,1850,0.0021668472372697867,2018-06-20,32150,0.011006289308176154,2018-06-25,5710.0,0.010619469026548645,2018-06-20,13450,0.015094339622641506,2018-06-20,1850,-0.0064446831364124435,2018-06-21,32350.0,0.02535657686212356,2018-06-20,4790,-0.002083333333333326
113,2018-06-21,5590,5640,5570,5580,603600,5580,113,2018-06-21,1846,0.0016277807921867282,2018-06-21,31800,0.014354066985645897,2018-06-26,5650.0,0.008928571428571397,2018-06-21,13250,0.003028009084027339,2018-06-21,1862,-0.0048102618920363716,2018-06-22,31550.0,-0.003159557661927326,2018-06-21,4800,0.004184100418409997
114,2018-06-22,5510,5570,5480,5530,650500,5530,114,2018-06-22,1843,0.009863013698630185,2018-06-22,31350,0.006420545746388395,2018-06-27,5600.0,0.0035842293906809264,2018-06-22,13210,0.010711553175210442,2018-06-22,1871,0.002142474558114671,2018-06-25,31650.0,0.0031695721077653616,2018-06-22,4780,0.004201680672268893
115,2018-06-25,5550,5560,5460,5480,265100,5480,115,2018-06-25,1825,-0.001641137855579844,2018-06-25,31150,0.021311475409836023,2018-06-28,5580.0,0.012704174228675091,2018-06-25,13070,-0.014328808446455454,2018-06-25,1867,-0.01736842105263159,2018-06-26,31550.0,-0.026234567901234573,2018-06-25,4760,0.012765957446808418
116,2018-06-26,5420,5440,5350,5400,391100,5400,116,2018-06-26,1828,0.0005473453749316182,2018-06-26,30500,0.024865591397849496,2018-06-29,5510.0,0.0018181818181817189,2018-06-26,13260,0.00454545454545463,2018-06-26,1900,0.006355932203389925,2018-06-27,32400.0,0.014084507042253502,2018-06-26,4700,-0.008438818565400852
117,2018-06-27,5420,5520,5410,5500,379100,5500,117,2018-06-27,1827,0.0027442371020856005,2018-06-27,29760,0.009497964721845387,2018-07-02,5500.0,-0.06462585034013602,2018-06-27,13200,0.0015174506828528056,2018-06-27,1888,0.0031880977683316214,2018-06-28,31950.0,0.011075949367088667,2018-06-27,4740,0.004237288135593209
118,2018-06-28,5500,5500,5290,5330,497300,5330,118,2018-06-28,1822,-0.0021905805038334725,2018-06-28,29480,-0.03185550082101807,2018-07-03,5880.0,0.050000000000000044,2018-06-28,13180,-0.00302571860816947,2018-06-28,1882,0.0010638297872340718,2018-06-29,31600.0,-0.012499999999999956,2018-06-28,4720,-0.005268703898840932
119,2018-06-29,5390,5410,5300,5370,474100,5370,119,2018-06-29,1826,0.019542155220547253,2018-06-29,30450,0.03712534059945494,2018-07-04,5600.0,0.03703703703703698,2018-06-29,13220,0.008390541571319687,2018-06-29,1880,0.002132196162046851,2018-07-02,32000.0,0.0062893081761006275,2018-06-29,4745,0.016059957173447437
120,2018-07-02,5400,5450,5310,5320,482400,5320,120,2018-07-02,1791,0.0027995520716685984,2018-07-02,29360,0.02335308469850128,2018-07-05,5400.0,0.0018552875695732052,2018-07-02,13110,0.006139677666922472,2018-07-02,1876,-0.006355932203389814,2018-07-03,31800.0,0.007923930269413626,2018-07-02,4670,0.027502750275027577
121,2018-07-03,5340,5410,5340,5370,516300,5370,121,2018-07-03,1786,-0.0005595970900951208,2018-07-03,28690,0.014497878359264416,2018-07-06,5390.0,-0.03749999999999998,2018-07-03,13030,-0.010630220197418327,2018-07-03,1888,0.0026553372278279586,2018-07-04,31550.0,-0.004731861198738141,2018-07-03,4545,0.02134831460674147
122,2018-07-04,5410,5510,5400,5490,498900,5490,122,2018-07-04,1787,0.007896221094190636,2018-07-04,28280,-0.004225352112676051,2018-07-09,5600.0,-0.007092198581560294,2018-07-04,13170,0.001520912547528619,2018-07-04,1883,-0.0015906680805938267,2018-07-05,31700.0,-0.006269592476489061,2018-07-04,4450,0.028901734104046284
123,2018-07-05,5490,5510,5420,5460,481400,5460,123,2018-07-05,1773,0.009681093394077411,2018-07-05,28400,-0.0273972602739726,2018-07-10,5640.0,0.04444444444444451,2018-07-05,13150,-0.0007598784194529085,2018-07-05,1886,-0.004223864836325197,2018-07-09,31900.0,-0.007776049766718529,2018-07-05,4325,-0.028089887640449396
124,2018-07-06,5450,5530,5410,5470,405500,5470,124,2018-07-06,1756,-0.010704225352112684,2018-07-06,29200,-0.0010263427984946727,2018-07-11,5400.0,0.0,2018-07-06,13160,-0.0022744503411675776,2018-07-06,1894,-0.00263296471827279,2018-07-10,32150.0,0.014195583596214423,2018-07-06,4450,-0.011111111111111072
125,2018-07-09,5490,5620,5490,5600,248500,5600,125,2018-07-09,1775,-0.003928170594837299,2018-07-09,29230,-0.02240802675585285,2018-07-12,5400.0,0.034482758620689724,2018-07-09,13190,-0.003023431594860182,2018-07-09,1899,0.006359300476947549,2018-07-11,31700.0,-0.0015748031496063408,2018-07-09,4500,-0.007717750826901848
126,2018-07-10,5600,5610,5400,5400,549000,5400,126,2018-07-10,1782,0.010204081632652962,2018-07-10,29900,0.009793988517392771,2018-07-13,5220.0,0.0,2018-07-10,13230,0.004555808656036442,2018-07-10,1887,0.0021242697822623224,2018-07-12,31750.0,-0.009360374414976613,2018-07-10,4535,0.005543237250554389
127,2018-07-11,5390,5460,5380,5430,488000,5430,127,2018-07-11,1764,-0.005636978579481422,2018-07-11,29610,-0.009698996655518433,2018-07-17,5220.0,-0.0019120458891013214,2018-07-11,13170,-0.0045351473922902175,2018-07-11,1883,-0.0026483050847457834,2018-07-13,32050.0,0.014240506329114,2018-07-11,4510,0.0
128,2018-07-12,5490,5580,5470,5530,388100,5530,128,2018-07-12,1774,-0.011699164345403856,2018-07-12,29900,0.01287262872628725,2018-07-18,5230.0,-0.04735883424408016,2018-07-12,13230,-0.0007552870090634656,2018-07-12,1888,-0.0015864621893177944,2018-07-17,31600.0,0.004769475357710551,2018-07-12,4510,-0.015283842794759805
129,2018-07-13,5560,5680,5540,5640,312500,5640,129,2018-07-13,1795,-0.007739082365948002,2018-07-13,29520,0.015829318651066737,2018-07-19,5490.0,0.020446096654274992,2018-07-13,13240,0.0037907505686125553,2018-07-13,1891,-0.003162888771744865,2018-07-18,31450.0,0.0112540192926045,2018-07-13,4580,0.009922822491730932
130,2018-07-17,5710,5830,5710,5790,376500,5790,130,2018-07-17,1809,-0.004950495049504955,2018-07-17,29060,-0.017579445571331953,2018-07-20,5380.0,0.0,2018-07-17,13190,0.006102212051868783,2018-07-17,1897,-0.002628811777076745,2018-07-19,31100.0,0.021346469622331776,2018-07-17,4535,-0.010905125408942173
131,2018-07-18,5830,5870,5730,5740,351200,5740,131,2018-07-18,1818,0.0016528925619834212,2018-07-18,29580,-0.009708737864077666,2018-07-23,5380.0,-0.0037037037037036535,2018-07-18,13110,0.003828483920367498,2018-07-18,1902,0.0026357406431207764,2018-07-20,30450.0,0.017034068136272618,2018-07-18,4585,-0.003260869565217428
132,2018-07-19,5740,5750,5680,5680,226000,5680,132,2018-07-19,1815,0.0016556291390728006,2018-07-19,29870,-0.0043333333333333,2018-07-24,5400.0,0.0,2018-07-19,13060,0.00230237912509601,2018-07-19,1897,-0.0031529164477140936,2018-07-23,29940.0,-0.021568627450980427,2018-07-19,4600,0.015452538631346657
133,2018-07-20,5680,5730,5650,5730,307700,5730,133,2018-07-20,1812,0.0044345898004434225,2018-07-20,30000,0.001335113484646211,2018-07-25,5400.0,0.0,2018-07-20,13030,0.007733952049497228,2018-07-20,1903,0.010084925690021285,2018-07-24,30600.0,-0.0032573289902280145,2018-07-20,4530,0.0022123893805310324
134,2018-07-23,5710,5800,5700,5720,339800,5720,134,2018-07-23,1804,-0.003865267807841022,2018-07-23,29960,-0.002995008319467529,2018-07-26,5400.0,0.0,2018-07-23,12930,0.006225680933852118,2018-07-23,1884,0.0047999999999999154,2018-07-25,30700.0,-0.01602564102564108,2018-07-23,4520,-0.016322089227421066
135,2018-07-24,5740,5750,5690,5710,232000,5710,135,2018-07-24,1811,-0.003302146395156802,2018-07-24,30050,-0.004966887417218513,2018-07-30,5400.0,0.0,2018-07-24,12850,-0.003875968992248069,2018-07-24,1875,-0.0005330490405117683,2018-07-26,31200.0,0.003215434083601254,2018-07-24,4595,-0.0075593952483801186
136,2018-07-25,5710,5710,5640,5690,239300,5690,136,2018-07-25,1817,-0.008187772925764225,2018-07-25,30200,0.0016583747927032544,2018-07-31,5400.0,0.009345794392523255,2018-07-25,12900,0.0,2018-07-25,1876,0.0016017084890549427,2018-07-27,31100.0,0.003225806451612856,2018-07-25,4630,-0.015940488841657774
137,2018-07-26,5780,5820,5740,5740,469700,5740,137,2018-07-26,1832,-0.004888647474198815,2018-07-26,30150,0.006006006006006093,2018-08-02,5350.0,0.017110266159695797,2018-07-26,12900,-0.009216589861751112,2018-07-26,1873,-0.005310674455655917,2018-07-30,31000.0,-0.003215434083601254,2018-07-26,4705,0.004268943436499528
138,2018-07-27,5840,5840,5390,5570,1211700,5570,138,2018-07-27,1841,0.004364429896344779,2018-07-27,29970,-0.0108910891089109,2018-08-03,5260.0,0.005736137667303964,2018-07-27,13020,0.01322957198443575,2018-07-27,1883,0.005339028296849957,2018-07-31,31100.0,-0.009554140127388533,2018-07-27,4685,0.005364806866952732
139,2018-07-30,5520,5520,5360,5390,586600,5390,139,2018-07-30,1833,0.008805723720418213,2018-07-30,30300,0.010000000000000009,2018-08-06,5230.0,-0.005703422053231932,2018-07-30,12850,-0.01001540832049308,2018-07-30,1873,-0.00847008999470622,2018-08-02,31400.0,0.011272141706924366,2018-07-30,4660,0.004310344827586299
140,2018-07-31,5400,5430,5320,5360,714300,5360,140,2018-07-31,1817,0.001101928374655614,2018-07-31,30000,0.023192360163710735,2018-08-07,5260.0,0.00766283524904221,2018-07-31,12980,0.009331259720062102,2018-07-31,1889,0.0,2018-08-03,31050.0,0.001612903225806539,2018-07-31,4640,0.006507592190889477
141,2018-08-02,5400,5450,5290,5310,364100,5310,141,2018-08-02,1815,0.0038716814159291957,2018-08-02,29320,0.006868131868131844,2018-08-08,5220.0,0.0,2018-08-02,12860,0.0039032006245121043,2018-08-02,1889,-0.0021130480718436484,2018-08-06,31000.0,0.016393442622950838,2018-08-02,4610,0.0065502183406114245
142,2018-08-03,5340,5340,5200,5230,468500,5230,142,2018-08-03,1808,0.006121313299944253,2018-08-03,29120,0.003100241129865733,2018-08-09,5220.0,0.0,2018-08-03,12810,-0.003112840466926059,2018-08-03,1893,0.0015873015873015817,2018-08-07,30500.0,-0.006514657980456029,2018-08-03,4580,0.021181716833890807
143,2018-08-06,5270,5330,5250,5270,449400,5270,143,2018-08-06,1797,-0.007182320441988965,2018-08-06,29030,-0.011239782016348787,2018-08-10,5220.0,-0.015094339622641506,2018-08-06,12850,0.007053291536050166,2018-08-06,1890,0.0021208907741250282,2018-08-08,30700.0,0.0032679738562091387,2018-08-06,4485,0.004479283314669624
144,2018-08-07,5260,5300,5230,5300,333500,5300,144,2018-08-07,1810,0.0,2018-08-07,29360,-0.009446693657219951,2018-08-13,5300.0,0.0,2018-08-07,12760,-0.000783085356303892,2018-08-07,1886,0.009095773140716856,2018-08-09,30600.0,0.008237232289950658,2018-08-07,4465,-0.004459308807134854
145,2018-08-08,5280,5310,5230,5240,312200,5240,145,2018-08-08,1810,0.0027700831024930483,2018-08-08,29640,-0.007035175879396949,2018-08-15,5300.0,0.02316602316602312,2018-08-08,12770,-0.0007824726134585402,2018-08-08,1869,0.003759398496240518,2018-08-10,30350.0,0.0033057851239668423,2018-08-08,4485,-0.005543237250554278
146,2018-08-09,5240,5260,5220,5240,182300,5240,146,2018-08-09,1805,0.011204481792717047,2018-08-09,29850,-0.0033388981636059967,2018-08-17,5180.0,-0.017077798861480087,2018-08-09,12780,0.006299212598425141,2018-08-09,1862,0.0005373455131649774,2018-08-13,30250.0,0.008333333333333304,2018-08-09,4510,0.0022222222222221255
147,2018-08-10,5240,5260,5200,5230,281200,5230,147,2018-08-10,1785,0.02116704805491998,2018-08-10,29950,0.009437141894169221,2018-08-23,5270.0,,2018-08-10,12700,0.005542359461599311,2018-08-10,1861,0.007034632034631949,2018-08-14,30000.0,-0.008264462809917328,2018-08-10,4500,0.020408163265306145
148,2018-08-13,5230,5280,5170,5190,389300,5190,148,2018-08-13,1748,-0.01465614430665163,2018-08-13,29670,0.008497620666213512,,,,2018-08-13,12630,0.0071770334928229484,2018-08-13,1848,-0.003236245954692518,2018-08-15,30250.0,0.009342676009342687,2018-08-13,4410,-0.002262443438914019
149,2018-08-14,5220,5260,5180,5250,394800,5250,149,2018-08-14,1774,0.006810442678774065,2018-08-14,29420,0.020464793617759325,,,,2018-08-14,12540,0.0023980815347721673,2018-08-14,1854,-0.001615508885298822,2018-08-17,29970.0,-0.026948051948051943,2018-08-14,4420,-0.001129943502824804
150,2018-08-15,5210,5210,5080,5120,570700,5120,150,2018-08-15,1762,0.001136363636363713,2018-08-15,28830,-0.0027672085783465583,,,,2018-08-15,12510,0.013776337115072979,2018-08-15,1857,0.0032414910858995505,2018-08-23,30800.0,0.0032573289902280145,2018-08-15,4425,0.0011312217194570096
151,2018-08-17,5110,5150,5100,5120,351900,5120,151,2018-08-17,1760,-0.0005678591709256109,2018-08-17,28910,-0.0262714718760525,,,,2018-08-17,12340,-0.013589128697042319,2018-08-17,1851,-0.00750670241286866,2018-08-24,30700.0,,2018-08-17,4420,-0.012290502793296132
152,2018-08-23,5220,5240,5170,5200,408600,5200,152,2018-08-23,1761,-0.006207674943566555,2018-08-23,29690,-0.007023411371237409,,,,2018-08-23,12510,-0.0023923444976076125,2018-08-23,1865,-0.000535905680600246,,,,2018-08-23,4475,-0.013230429988974612
153,2018-08-24,5250,5330,5250,5320,365600,5320,153,2018-08-24,1772,,2018-08-24,29900,,,,,2018-08-24,12540,,2018-08-24,1866,,,,,2018-08-24,4535,
